id,lat,lng,date,count
256215,42.35152220000001,-71.0502456,Sun 6/5/2005,"3,020"
256217,42.3600825,-71.0588801,Wed 6/8/2005,"10,413"
256217,42.3600825,-71.0588801,Tue 6/7/2005,"9,898"
256217,42.3600825,-71.0588801,Mon 6/6/2005,"9,878"
256217,42.3600825,-71.0588801,Sun 6/5/2005,"8,368"
256218,42.3600825,-71.0588801,Wed 6/8/2005,"1,849"
256218,42.3600825,-71.0588801,Tue 6/7/2005,"1,591"
256218,42.3600825,-71.0588801,Mon 6/6/2005,"1,641"
256218,42.3600825,-71.0588801,Sun 6/5/2005,"1,762"
256225,42.3600825,-71.0588801,Wed 6/8/2005,"23,653"
256225,42.3600825,-71.0588801,Tue 6/7/2005,"25,621"
256225,42.3600825,-71.0588801,Mon 6/6/2005,"30,897"
256225,42.3600825,-71.0588801,Sun 6/5/2005,"29,334"
256226,42.35152220000001,-71.0502456,Wed 6/8/2005,"13,694"
256226,42.35152220000001,-71.0502456,Tue 6/7/2005,"12,638"
256226,42.35152220000001,-71.0502456,Mon 6/6/2005,"13,093"
256226,42.35152220000001,-71.0502456,Sun 6/5/2005,"10,664"
256227,42.3600825,-71.0588801,Wed 6/8/2005,"5,455"
256227,42.3600825,-71.0588801,Tue 6/7/2005,"5,361"
256227,42.3600825,-71.0588801,Mon 6/6/2005,"5,092"
256227,42.3600825,-71.0588801,Sun 6/5/2005,"4,788"
256228,42.3600825,-71.0588801,Wed 6/8/2005,"4,247"
256228,42.3600825,-71.0588801,Tue 6/7/2005,"4,176"
256228,42.3600825,-71.0588801,Mon 6/6/2005,"4,357"
256228,42.3600825,-71.0588801,Sun 6/5/2005,"4,056"
256229,42.3849882,-71.0472857,Wed 6/8/2005,"15,397"
256229,42.3849882,-71.0472857,Tue 6/7/2005,"15,781"
256229,42.3849882,-71.0472857,Mon 6/6/2005,"15,188"
256229,42.3849882,-71.0472857,Sun 6/5/2005,"14,978"
256230,42.3600825,-71.0588801,Wed 6/8/2005,"15,948"
256230,42.3600825,-71.0588801,Tue 6/7/2005,"15,841"
256230,42.3600825,-71.0588801,Mon 6/6/2005,"15,508"
256230,42.3600825,-71.0588801,Sun 6/5/2005,"16,011"
256231,42.3600825,-71.0588801,Wed 6/8/2005,"6,850"
256231,42.3600825,-71.0588801,Tue 6/7/2005,"6,683"
256231,42.3600825,-71.0588801,Mon 6/6/2005,"6,471"
256231,42.3600825,-71.0588801,Sun 6/5/2005,"4,472"
256234,42.3600825,-71.0588801,Thu 6/9/2005,"27,449"
256234,42.3600825,-71.0588801,Wed 6/8/2005,"27,049"
256234,42.3600825,-71.0588801,Tue 6/7/2005,"26,481"
256234,42.3600825,-71.0588801,Mon 6/6/2005,"25,863"
256232,42.3600825,-71.0588801,Wed 6/8/2005,"38,968"
256232,42.3600825,-71.0588801,Tue 6/7/2005,"38,850"
256232,42.3600825,-71.0588801,Mon 6/6/2005,"38,007"
256232,42.3600825,-71.0588801,Sun 6/5/2005,"37,365"
256235,42.3523482,-71.04657809999999,Wed 7/13/2005,"16,498"
256235,42.3523482,-71.04657809999999,Tue 7/12/2005,"17,328"
256235,42.3523482,-71.04657809999999,Mon 7/11/2005,"15,699"
256235,42.3523482,-71.04657809999999,Sun 6/5/2005,985
256236,42.3600825,-71.0588801,Wed 7/13/2005,"20,845"
256236,42.3600825,-71.0588801,Tue 7/12/2005,"19,869"
256236,42.3600825,-71.0588801,Mon 7/11/2005,"18,671"
256236,42.3600825,-71.0588801,Wed 6/8/2005,7
256236,42.3600825,-71.0588801,Tue 6/7/2005,5
256236,42.3600825,-71.0588801,Mon 6/6/2005,4
256236,42.3600825,-71.0588801,Sun 6/5/2005,889
256430,42.3600825,-71.0588801,Thu 3/17/2005,"4,251"
256430,42.3600825,-71.0588801,Wed 3/16/2005,"6,387"
256489,42.3459906,-71.10683759999999,Wed 3/30/2005,"9,616"
256489,42.3459906,-71.10683759999999,Tue 3/29/2005,"9,112"
256489,42.3459906,-71.10683759999999,Mon 3/28/2005,"8,907"
256490,42.3459906,-71.10683759999999,Mon 3/28/2005,79
256491,42.3459906,-71.10683759999999,Wed 3/30/2005,"8,312"
256491,42.3459906,-71.10683759999999,Tue 3/29/2005,"7,815"
256491,42.3459906,-71.10683759999999,Mon 3/28/2005,"7,464"
256494,42.351276,-71.1177769,Tue 3/29/2005,"18,215"
256494,42.351276,-71.1177769,Mon 3/28/2005,"16,564"
256495,42.351276,-71.1177769,Tue 3/29/2005,"17,915"
256495,42.351276,-71.1177769,Mon 3/28/2005,"17,298"
256497,42.35152220000001,-71.0502456,Tue 4/5/2005,"25,191"
256498,42.35152220000001,-71.0502456,Tue 4/5/2005,"13,171"
256499,42.3329082,-71.0809474,Tue 4/5/2005,"28,828"
256500,42.3329082,-71.0809474,Tue 4/5/2005,"30,963"
256503,42.3552315,-71.0540137,Tue 4/5/2005,"2,122"
256505,42.3478759,-71.0993314,Sun 6/5/2005,"47,319"
256506,42.359258,-71.0542585,Tue 4/5/2005,"11,351"
256507,42.359258,-71.0542585,Tue 4/5/2005,"9,109"
256508,42.3407231,-71.0776915,Tue 3/29/2005,"17,862"
256508,42.3407231,-71.0776915,Mon 3/28/2005,"16,295"
256509,42.3069456,-71.1070289,Wed 3/30/2005,"11,599"
256510,42.3069456,-71.1070289,Wed 3/30/2005,"8,347"
256512,42.3069456,-71.1070289,Wed 3/30/2005,"10,837"
256516,42.3080764,-71.0583243,Tue 4/5/2005,"10,143"
256517,42.3080764,-71.0583243,Tue 4/5/2005,"17,650"
256518,42.3080764,-71.0583243,Tue 4/5/2005,"13,145"
256519,42.3483198,-71.0461705,Tue 4/5/2005,"16,182"
8007,42.3646036,-71.06975729999999,Tue 6/16/2015,"124,530"
8007,42.3646036,-71.06975729999999,Mon 6/15/2015,"113,364"
8007,42.3646036,-71.06975729999999,Wed 4/4/2012,"113,857"
8007,42.3646036,-71.06975729999999,Tue 4/3/2012,"110,047"
8007,42.3646036,-71.06975729999999,Mon 4/2/2012,"106,703"
8007,42.3646036,-71.06975729999999,Mon 5/19/2003,"116,918"
8045,42.3567592,-71.05143939999999,Tue 8/23/2011,"166,157"
8045,42.3567592,-71.05143939999999,Mon 8/22/2011,"167,186"
8052,42.3385863,-71.0789916,Tue 5/4/2004,"31,303"
8052,42.3385863,-71.0789916,Mon 5/3/2004,"28,886"
8052,42.3385863,-71.0789916,Sun 5/2/2004,"24,826"
8052,42.3385863,-71.0789916,Sat 5/1/2004,"23,904"
8052,42.3385863,-71.0789916,Fri 4/30/2004,"36,954"
8052,42.3385863,-71.0789916,Thu 4/29/2004,"35,378"
8052,42.3385863,-71.0789916,Wed 4/28/2004,"28,681"
8052,42.3385863,-71.0789916,Tue 4/27/2004,"35,188"
8052,42.3385863,-71.0789916,Mon 4/26/2004,"32,472"
8054,42.3679413,-71.059324,Fri 4/29/2016,"42,055"
8054,42.3679413,-71.059324,Thu 4/28/2016,"51,885"
8054,42.3679413,-71.059324,Wed 4/27/2016,"50,843"
8054,42.3679413,-71.059324,Tue 4/26/2016,"44,586"
8054,42.3679413,-71.059324,Mon 4/25/2016,"41,816"
8054,42.3679413,-71.059324,Sun 4/24/2016,"37,276"
8054,42.3679413,-71.059324,Sun 4/2/2000,"19,943"
8053,42.457091,-71.023946,Tue 4/27/2004,"14,466"
8053,42.457091,-71.023946,Mon 4/26/2004,"12,343"
8053,42.457091,-71.023946,Sun 4/25/2004,"17,977"
8056,42.3614991,-71.075347,Sat 4/30/2005,"19,403"
8056,42.3614991,-71.075347,Fri 4/29/2005,"16,194"
8056,42.3614991,-71.075347,Thu 4/28/2005,393
8056,42.3614991,-71.075347,Tue 4/26/2005,"15,314"
8056,42.3614991,-71.075347,Mon 4/25/2005,"23,779"
8056,42.3614991,-71.075347,Sun 4/24/2005,"20,636"
8056,42.3614991,-71.075347,Sat 4/23/2005,"16,988"
8056,42.3614991,-71.075347,Fri 4/22/2005,"21,846"
8056,42.3614991,-71.075347,Tue 5/4/2004,"27,327"
8056,42.3614991,-71.075347,Mon 5/3/2004,"25,913"
8317,42.3567592,-71.05143939999999,Fri 4/29/2016,"174,082"
8317,42.3567592,-71.05143939999999,Thu 4/28/2016,"184,197"
8317,42.3567592,-71.05143939999999,Wed 4/27/2016,"175,966"
8317,42.3567592,-71.05143939999999,Tue 4/26/2016,"175,858"
8317,42.3567592,-71.05143939999999,Mon 4/25/2016,"175,893"
8317,42.3567592,-71.05143939999999,Sun 4/24/2016,"190,298"
8107,42.3559041,-71.0551567,Mon 5/1/2000,"30,479"
8107,42.3559041,-71.0551567,Tue 6/24/1997,"20,490"
8475,42.3679413,-71.059324,Wed 3/30/2005,"27,887"
8475,42.3679413,-71.059324,Tue 3/29/2005,"26,373"
8475,42.3679413,-71.059324,Mon 3/28/2005,"25,266"
8559,42.3309908,-71.0645207,Wed 3/30/2005,"20,223"
8559,42.3309908,-71.0645207,Tue 3/29/2005,"19,170"
8562,42.3329082,-71.0809474,Tue 4/5/2005,"30,616"
8570,42.3407231,-71.0776915,Tue 3/29/2005,"18,672"
8570,42.3407231,-71.0776915,Mon 3/28/2005,"17,675"
8571,42.3407231,-71.0776915,Tue 3/29/2005,"18,012"
8571,42.3407231,-71.0776915,Mon 3/28/2005,"16,558"
8572,42.3069456,-71.1070289,Wed 3/30/2005,"13,640"
8573,42.3069456,-71.1070289,Wed 3/30/2005,"12,717"
8574,42.3385863,-71.0789916,Tue 4/5/2005,"12,587"
8578,42.3385863,-71.0789916,Tue 4/5/2005,"35,432"
8592,42.351276,-71.1177769,Wed 3/30/2005,"28,021"
8591,42.3486506,-71.0827,Wed 3/30/2005,"33,114"
8594,42.3385863,-71.0789916,Tue 4/5/2005,"40,089"
8601,42.3459906,-71.10683759999999,Wed 3/30/2005,"10,386"
8601,42.3459906,-71.10683759999999,Tue 3/29/2005,"9,850"
8601,42.3459906,-71.10683759999999,Mon 3/28/2005,"9,261"
8608,42.3459906,-71.10683759999999,Wed 3/30/2005,960
8608,42.3459906,-71.10683759999999,Tue 3/29/2005,"23,117"
8608,42.3459906,-71.10683759999999,Mon 3/28/2005,"21,378"
8609,42.3459906,-71.10683759999999,Wed 3/30/2005,"17,960"
8609,42.3459906,-71.10683759999999,Tue 3/29/2005,"16,429"
8609,42.3459906,-71.10683759999999,Mon 3/28/2005,"16,111"
8628,42.3495263,-71.07221249999999,Tue 4/5/2005,"22,606"
8634,42.3486506,-71.0827,Tue 3/29/2005,"18,306"
8634,42.3486506,-71.0827,Mon 3/28/2005,"16,358"
8634,42.3486506,-71.0827,Sun 3/27/2005,"15,164"
8630,42.3498988,-71.05873609999999,Tue 4/5/2005,"23,100"
8635,42.3459906,-71.10683759999999,Wed 3/30/2005,"18,951"
8635,42.3459906,-71.10683759999999,Tue 3/29/2005,"13,072"
8635,42.3459906,-71.10683759999999,Mon 3/28/2005,"5,088"
8636,42.3407231,-71.0776915,Tue 4/5/2005,"16,037"
8637,42.3407231,-71.0776915,Tue 4/5/2005,"16,045"
8640,42.3486506,-71.0827,Wed 3/30/2005,"10,956"
8640,42.3486506,-71.0827,Tue 3/29/2005,"10,457"
8640,42.3486506,-71.0827,Mon 3/28/2005,"9,996"
8652,42.3080764,-71.0583243,Tue 4/5/2005,"11,480"
8653,42.3080764,-71.0583243,Tue 4/5/2005,"23,474"
8657,42.3432403,-71.0468053,Tue 4/5/2005,"17,998"
8660,42.3483198,-71.0461705,Tue 4/28/2009,"20,467"
8660,42.3483198,-71.0461705,Mon 4/27/2009,"18,731"
8660,42.3483198,-71.0461705,Tue 4/5/2005,"25,371"
8661,42.3080764,-71.0583243,Tue 4/5/2005,"11,008"
8662,42.35152220000001,-71.0502456,Tue 4/5/2005,"12,080"
8663,42.3483198,-71.0461705,Tue 4/5/2005,"19,827"
8664,42.3498988,-71.05873609999999,Tue 4/5/2005,"18,760"
8665,42.3533122,-71.0543709,Tue 4/5/2005,"18,727"
8667,42.3483198,-71.0461705,Tue 4/5/2005,"16,123"
8668,42.3483198,-71.0461705,Tue 4/5/2005,"9,452"
8669,42.3533122,-71.0543709,Tue 4/5/2005,"20,761"
8670,42.3533122,-71.0543709,Tue 4/5/2005,"24,361"
8671,42.3533122,-71.0543709,Tue 4/5/2005,"10,739"
8673,42.35152220000001,-71.0502456,Tue 4/5/2005,"15,550"
8674,42.3529207,-71.0562551,Tue 4/5/2005,"29,510"
8675,42.3552315,-71.0540137,Tue 4/5/2005,"8,378"
8677,42.3552315,-71.0540137,Tue 4/5/2005,"2,431"
8678,42.35152220000001,-71.0502456,Tue 4/5/2005,"14,870"
8679,42.35152220000001,-71.0502456,Tue 4/5/2005,"18,158"
8680,42.35152220000001,-71.0502456,Tue 4/5/2005,"25,369"
8681,42.359258,-71.0542585,Tue 4/5/2005,"11,269"
8682,42.362361,-71.058551,Tue 4/5/2005,"12,396"
8684,42.359258,-71.0542585,Tue 4/5/2005,"10,239"
8683,42.3616756,-71.0600737,Tue 4/5/2005,"8,983"
8685,42.359258,-71.0542585,Tue 4/5/2005,"6,250"
8694,42.3486506,-71.0827,Wed 3/30/2005,"40,729"
9101,42.3478759,-71.0993314,Sat 6/11/2005,"60,332"
9101,42.3478759,-71.0993314,Fri 6/10/2005,"78,694"
9101,42.3478759,-71.0993314,Thu 6/9/2005,"79,575"
9101,42.3478759,-71.0993314,Wed 6/8/2005,"76,956"
9102,42.3478759,-71.0993314,Thu 6/9/2005,"48,559"
9102,42.3478759,-71.0993314,Wed 6/8/2005,"46,345"
9103,42.3478759,-71.0993314,Sat 6/11/2005,"25,949"
9103,42.3478759,-71.0993314,Fri 6/10/2005,"40,351"
9103,42.3478759,-71.0993314,Thu 6/9/2005,"40,703"
9103,42.3478759,-71.0993314,Wed 6/8/2005,"40,230"
H8494,42.3301434,-71.06117429999999,Sun 11/27/2016,"160,841"
H8494,42.3301434,-71.06117429999999,Sat 11/26/2016,"168,503"
H8494,42.3301434,-71.06117429999999,Fri 11/25/2016,"166,323"
H8494,42.3301434,-71.06117429999999,Thu 11/24/2016,"157,881"
H8494,42.3301434,-71.06117429999999,Wed 11/23/2016,"188,284"
H8494,42.3301434,-71.06117429999999,Tue 11/22/2016,"201,691"
H8494,42.3301434,-71.06117429999999,Mon 11/21/2016,"193,949"
H8494,42.3301434,-71.06117429999999,Sun 11/20/2016,"160,702"
H8494,42.3301434,-71.06117429999999,Sat 11/19/2016,"193,277"
H8494,42.3301434,-71.06117429999999,Fri 11/18/2016,"201,002"
R11706,42.3477302,-71.0993569,Fri 5/2/2014,"5,813"
R11706,42.3477302,-71.0993569,Thu 5/1/2014,"7,337"
R11706,42.3477302,-71.0993569,Wed 4/30/2014,"6,472"
R11706,42.3477302,-71.0993569,Tue 4/29/2014,"6,159"
R11706,42.3477302,-71.0993569,Mon 4/28/2014,"5,514"
R11706,42.3477302,-71.0993569,Sun 4/27/2014,"3,906"
R11707,42.3477302,-71.0993569,Fri 5/2/2014,"11,028"
R11707,42.3477302,-71.0993569,Thu 5/1/2014,"12,898"
R11707,42.3477302,-71.0993569,Wed 4/30/2014,"11,205"
R11707,42.3477302,-71.0993569,Tue 4/29/2014,"10,783"
R11707,42.3477302,-71.0993569,Mon 4/28/2014,"9,812"
R11707,42.3477302,-71.0993569,Sun 4/27/2014,"6,254"
R11709,42.3477302,-71.0993569,Fri 5/2/2014,"6,379"
R11709,42.3477302,-71.0993569,Thu 5/1/2014,"8,259"
R11709,42.3477302,-71.0993569,Wed 4/30/2014,"8,142"
R11709,42.3477302,-71.0993569,Tue 4/29/2014,"7,818"
R11709,42.3477302,-71.0993569,Mon 4/28/2014,"7,416"
R11709,42.3477302,-71.0993569,Sun 4/27/2014,"5,778"
R11713,42.3477302,-71.0993569,Mon 4/28/2014,"12,623"
R11713,42.3477302,-71.0993569,Sun 4/27/2014,"8,844"
R11714,42.3477302,-71.0993569,Fri 5/2/2014,"12,445"
R11714,42.3477302,-71.0993569,Thu 5/1/2014,"13,028"
R11714,42.3477302,-71.0993569,Wed 4/30/2014,"12,929"
R11714,42.3477302,-71.0993569,Tue 4/29/2014,"12,673"
R11714,42.3477302,-71.0993569,Mon 4/28/2014,"12,395"
R11714,42.3477302,-71.0993569,Sun 4/27/2014,"9,526"
R11715,42.3477302,-71.0993569,Fri 5/2/2014,"6,684"
R11715,42.3477302,-71.0993569,Thu 5/1/2014,"9,621"
R11715,42.3477302,-71.0993569,Wed 4/30/2014,"9,197"
R11715,42.3477302,-71.0993569,Tue 4/29/2014,"9,390"
R11715,42.3477302,-71.0993569,Mon 4/28/2014,"8,815"
R11715,42.3477302,-71.0993569,Sun 4/27/2014,"6,074"
R11716,42.3477302,-71.0993569,Fri 5/2/2014,"9,043"
R11716,42.3477302,-71.0993569,Thu 5/1/2014,"10,937"
R11716,42.3477302,-71.0993569,Wed 4/30/2014,"9,884"
R11716,42.3477302,-71.0993569,Tue 4/29/2014,"9,861"
R11716,42.3477302,-71.0993569,Mon 4/28/2014,"10,039"
R11716,42.3477302,-71.0993569,Sun 4/27/2014,"6,597"
R11733,42.3477302,-71.0993569,Fri 5/2/2014,"5,899"
R11733,42.3477302,-71.0993569,Thu 5/1/2014,"6,712"
R11733,42.3477302,-71.0993569,Wed 4/30/2014,"6,358"
R11733,42.3477302,-71.0993569,Tue 4/29/2014,"6,440"
R11733,42.3477302,-71.0993569,Mon 4/28/2014,"5,930"
R11733,42.3477302,-71.0993569,Sun 4/27/2014,"3,203"
R11734,42.3477302,-71.0993569,Thu 5/1/2014,459
R11734,42.3477302,-71.0993569,Wed 4/30/2014,430
R11734,42.3477302,-71.0993569,Tue 4/29/2014,450
R11734,42.3477302,-71.0993569,Mon 4/28/2014,407
R11734,42.3477302,-71.0993569,Sun 4/27/2014,377
R11735,42.3477302,-71.0993569,Fri 5/2/2014,"4,107"
R11735,42.3477302,-71.0993569,Thu 5/1/2014,"5,407"
R11735,42.3477302,-71.0993569,Wed 4/30/2014,"5,201"
R11735,42.3477302,-71.0993569,Tue 4/29/2014,"4,992"
R11735,42.3477302,-71.0993569,Mon 4/28/2014,"4,231"
R11735,42.3477302,-71.0993569,Sun 4/27/2014,"3,164"
R11736,42.3477302,-71.0993569,Fri 5/2/2014,"1,122"
R11736,42.3477302,-71.0993569,Thu 5/1/2014,"1,371"
R11736,42.3477302,-71.0993569,Wed 4/30/2014,931
R11736,42.3477302,-71.0993569,Tue 4/29/2014,"1,009"
R11736,42.3477302,-71.0993569,Mon 4/28/2014,"1,030"
R11736,42.3477302,-71.0993569,Sun 4/27/2014,634
R11737,42.3477302,-71.0993569,Fri 5/2/2014,"4,003"
R11737,42.3477302,-71.0993569,Thu 5/1/2014,"3,250"
R11737,42.3477302,-71.0993569,Wed 4/30/2014,"4,109"
R11737,42.3477302,-71.0993569,Tue 4/29/2014,"3,824"
R11737,42.3477302,-71.0993569,Mon 4/28/2014,"3,526"
R11737,42.3477302,-71.0993569,Sun 4/27/2014,"3,177"
R12080,42.3301434,-71.06117429999999,Wed 4/30/2014,"18,113"
R12080,42.3301434,-71.06117429999999,Tue 4/29/2014,"18,747"
R12080,42.3301434,-71.06117429999999,Mon 4/28/2014,"17,550"
R12086,42.3301434,-71.06117429999999,Fri 5/2/2014,"13,394"
R12086,42.3301434,-71.06117429999999,Thu 5/1/2014,"15,366"
R12086,42.3301434,-71.06117429999999,Wed 4/30/2014,"14,414"
R12086,42.3301434,-71.06117429999999,Tue 4/29/2014,"15,225"
R12086,42.3301434,-71.06117429999999,Mon 4/28/2014,"14,580"
R12086,42.3301434,-71.06117429999999,Sun 4/27/2014,"13,121"
R12096,42.3301434,-71.06117429999999,Fri 5/2/2014,"3,999"
R12096,42.3301434,-71.06117429999999,Thu 5/1/2014,"3,570"
R12096,42.3301434,-71.06117429999999,Wed 4/30/2014,"3,346"
R12096,42.3301434,-71.06117429999999,Tue 4/29/2014,"3,365"
R12096,42.3301434,-71.06117429999999,Mon 4/28/2014,"3,110"
R12096,42.3301434,-71.06117429999999,Sun 4/27/2014,"3,102"
R12123,42.3301434,-71.06117429999999,Fri 5/2/2014,"17,745"
R12123,42.3301434,-71.06117429999999,Thu 5/1/2014,"20,050"
R12123,42.3301434,-71.06117429999999,Wed 4/30/2014,"18,635"
R12123,42.3301434,-71.06117429999999,Tue 4/29/2014,"18,724"
R12123,42.3301434,-71.06117429999999,Mon 4/28/2014,"17,610"
R12123,42.3301434,-71.06117429999999,Sun 4/27/2014,"12,854"
R12124,42.3301434,-71.06117429999999,Fri 5/2/2014,"8,897"
R12124,42.3301434,-71.06117429999999,Thu 5/1/2014,"11,453"
R12124,42.3301434,-71.06117429999999,Wed 4/30/2014,"10,053"
R12124,42.3301434,-71.06117429999999,Tue 4/29/2014,"10,335"
R12124,42.3301434,-71.06117429999999,Mon 4/28/2014,"9,964"
R12124,42.3301434,-71.06117429999999,Sun 4/27/2014,"7,389"
R12127,42.3301434,-71.06117429999999,Wed 4/30/2014,"24,014"
R12127,42.3301434,-71.06117429999999,Tue 4/29/2014,"24,289"
R12127,42.3301434,-71.06117429999999,Mon 4/28/2014,"23,368"
R12197,42.3301434,-71.06117429999999,Thu 4/28/2016,"35,306"
R12197,42.3301434,-71.06117429999999,Wed 4/27/2016,"34,421"
R12197,42.3301434,-71.06117429999999,Tue 4/26/2016,"35,107"
R12197,42.3301434,-71.06117429999999,Mon 4/25/2016,"34,527"
R12197,42.3301434,-71.06117429999999,Sun 4/24/2016,"35,779"
